rcv		177.82		A		1		0 		4401
rcv		177.83		A		1		0 		4401
rcv		177.85		A		1		0 		4401
rcv		177.86		A		1		0 		4401
snd		187.98		D		4401		50		1
snd		188.00		D		4451		50		1
snd		188.01		D		4501		50		1
snd		188.02		D		4551		50		1
snd		188.03		D		4601		50		1
drop	188.03		D		4651		50		1
snd		188.04		D		4701		50		1
snd		188.05		D		4751		50		1
snd		188.06		D		4801		50		1
snd		188.07		D		4851		50		1
rcv		188.63		A		1		0 		4451
rcv		189.04		A		1		0 		4501
rcv		189.46		A		1		0 		4551
rcv		189.88		A		1		0 		4601
rcv		191.13		A		1		0 		4651
rcv		191.16		A		1		0 		4651
rcv		191.17		A		1		0 		4651
rcv		191.18		A		1		0 		4651
rcv		191.19		A		1		0 		4651
snd		201.30		D		4651		50		1
snd		201.32		D		4701		50		1
snd		201.33		D		4751		50		1
snd		201.34		D		4801		50		1
snd		201.35		D		4851		50		1
snd		201.36		D		4901		50		1
snd		201.37		D		4951		50		1
snd		201.37		D		5001		50		1
snd		201.38		D		5051		50		1
snd		201.39		D		5101		50		1
rcv		201.98		A		1		0 		4701
rcv		202.45		A		1		0 		4751
rcv		202.93		A		1		0 		4801
rcv		203.33		A		1		0 		4851
rcv		203.71		A		1		0 		4901
rcv		204.12		A		1		0 		4951
rcv		204.58		A		1		0 		5001
rcv		205.09		A		1		0 		5051
rcv		205.54		A		1		0 		5101
rcv		206.04		A		1		0 		5151
snd		206.08		D		5151		50		1
snd		206.09		D		5201		50		1
snd		206.10		D		5251		50		1
snd		206.11		D		5301		50		1
snd		206.12		D		5351		50		1
snd		206.13		D		5401		50		1
snd		206.13		D		5451		50		1
snd		206.14		D		5501		50		1
snd		206.15		D		5551		50		1
snd		206.16		D		5601		50		1
rcv		206.55		A		1		0 		5201
rcv		206.93		A		1		0 		5251
rcv		207.32		A		1		0 		5301
rcv		207.71		A		1		0 		5351
rcv		208.15		A		1		0 		5401
rcv		208.55		A		1		0 		5451
rcv		209.14		A		1		0 		5501
rcv		209.57		A		1		0 		5551
rcv		210.02		A		1		0 		5601
rcv		210.46		A		1		0 		5651
drop	210.48		D		5651		50		1
snd		210.50		D		5701		50		1
snd		210.52		D		5751		50		1
snd		210.52		D		5801		50		1
snd		210.53		D		5851		50		1
snd		210.54		D		5901		50		1
snd		210.55		D		5951		50		1
snd		210.56		D		6001		50		1
snd		210.56		D		6051		50		1
snd		210.57		D		6101		50		1
rcv		210.58		A		1		0 		5651
rcv		210.59		A		1		0 		5651
rcv		210.60		A		1		0 		5651
rcv		210.61		A		1		0 		5651
rcv		210.61		A		1		0 		5651
rcv		210.62		A		1		0 		5651
rcv		210.63		A		1		0 		5651
rcv		210.65		A		1		0 		5651
rcv		210.66		A		1		0 		5651
snd		220.78		D		5651		50		1
snd		220.80		D		5701		50		1
snd		220.81		D		5751		50		1
snd		220.82		D		5801		50		1
snd		220.82		D		5851		50		1
snd		220.83		D		5901		50		1
snd		220.84		D		5951		50		1
snd		220.85		D		6001		50		1
snd		220.85		D		6051		50		1
snd		220.86		D		6101		50		1
rcv		221.37		A		1		0 		5701
rcv		221.82		A		1		0 		5751
rcv		222.39		A		1		0 		5801
rcv		222.89		A		1		0 		5851
rcv		223.41		A		1		0 		5901
rcv		224.12		A		1		0 		5951
rcv		224.40		A		1		0 		6001
rcv		225.14		A		1		0 		6051
rcv		225.36		A		1		0 		6101
rcv		225.77		A		1		0 		6151
snd		225.86		D		6151		50		1
snd		225.90		D		6201		50		1
snd		225.93		D		6251		50		1
drop	225.96		D		6301		50		1
snd		225.98		D		6351		50		1
snd		226.02		D		6401		50		1
snd		226.03		D		6451		50		1
snd		226.31		D		6501		50		1
snd		226.33		D		6551		50		1
snd		226.36		D		6601		50		1
rcv		226.38		A		1		0 		6201
rcv		226.74		A		1		0 		6251
rcv		227.15		A		1		0 		6301
rcv		227.21		A		1		0 		6301
rcv		227.23		A		1		0 		6301
rcv		227.24		A		1		0 		6301
rcv		227.27		A		1		0 		6301
rcv		227.30		A		1		0 		6301
rcv		227.32		A		1		0 		6301
snd		237.44		D		6301		50		1
snd		237.46		D		6351		50		1
snd		237.47		D		6401		50		1
snd		237.48		D		6451		50		1
snd		237.49		D		6501		50		1
drop	237.49		D		6551		50		1
snd		237.50		D		6601		50		1
snd		237.52		D		6651		50		1
snd		237.53		D		6701		50		1
snd		237.54		D		6751		50		1
rcv		238.18		A		1		0 		6351
rcv		238.73		A		1		0 		6401
rcv		239.28		A		1		0 		6451
rcv		239.77		A		1		0 		6501
rcv		240.23		A		1		0 		6551
rcv		240.25		A		1		0 		6551
rcv		240.27		A		1		0 		6551
rcv		240.28		A		1		0 		6551
rcv		240.28		A		1		0 		6551
snd		250.40		D		6551		50		1
snd		250.42		D		6601		50		1
snd		250.43		D		6651		50		1
snd		250.44		D		6701		50		1
snd		250.45		D		6751		50		1
snd		250.46		D		6801		50		1
snd		250.47		D		6851		50		1
snd		250.48		D		6901		50		1
snd		250.49		D		6951		50		1
snd		250.50		D		7001		50		1
rcv		251.15		A		1		0 		6601
rcv		251.61		A		1		0 		6651
rcv		252.14		A		1		0 		6701
rcv		252.68		A		1		0 		6751
rcv		253.39		A		1		0 		6801
rcv		253.54		A		1		0 		6851
rcv		254.02		A		1		0 		6901
rcv		254.49		A		1		0 		6951
rcv		254.97		A		1		0 		7001
rcv		255.61		A		1		0 		7051
snd		255.66		D		7051		50		1
drop	255.67		D		7101		50		1
snd		255.68		D		7151		50		1
drop	255.68		D		7201		50		1
snd		255.69		D		7251		50		1
snd		255.70		D		7301		50		1
snd		255.71		D		7351		50		1
snd		255.72		D		7401		50		1
snd		255.72		D		7451		50		1
snd		255.73		D		7501		50		1
rcv		256.27		A		1		0 		7101
rcv		256.29		A		1		0 		7101
rcv		256.30		A		1		0 		7101
rcv		256.32		A		1		0 		7101
rcv		256.33		A		1		0 		7101
rcv		256.35		A		1		0 		7101
rcv		256.37		A		1		0 		7101
rcv		256.39		A		1		0 		7101
snd		266.50		D		7101		50		1
snd		266.52		D		7151		50		1
snd		266.53		D		7201		50		1
drop	266.53		D		7251		50		1
snd		266.55		D		7301		50		1
snd		266.56		D		7351		50		1
snd		266.56		D		7401		50		1
snd		266.57		D		7451		50		1
snd		266.58		D		7501		50		1
snd		266.59		D		7551		50		1
rcv		267.08		A		1		0 		7151
rcv		267.52		A		1		0 		7201
rcv		267.93		A		1		0 		7251
rcv		267.95		A		1		0 		7251
rcv		267.96		A		1		0 		7251
rcv		267.99		A		1		0 		7251
rcv		268.01		A		1		0 		7251
rcv		268.02		A		1		0 		7251
rcv		268.04		A		1		0 		7251
snd		278.15		D		7251		50		1
snd		278.17		D		7301		50		1
snd		278.18		D		7351		50		1
snd		278.19		D		7401		50		1
snd		278.19		D		7451		50		1
snd		278.20		D		7501		50		1
snd		278.22		D		7551		50		1
snd		278.23		D		7601		50		1
snd		278.24		D		7651		50		1
snd		278.26		D		7701		50		1
rcv		278.73		A		1		0 		7301
rcv		279.18		A		1		0 		7351
rcv		279.63		A		1		0 		7401
rcv		280.03		A		1		0 		7451
rcv		280.38		A		1		0 		7501
rcv		280.75		A		1		0 		7551
rcv		281.12		A		1		0 		7601
rcv		281.50		A		1		0 		7651
rcv		281.92		A		1		0 		7701
rcv		282.34		A		1		0 		7751
snd		282.39		D		7751		50		1
snd		282.41		D		7801		50		1
snd		282.42		D		7851		50		1
snd		282.42		D		7901		50		1
snd		282.43		D		7951		50		1
snd		282.44		D		8001		50		1
drop	282.44		D		8051		50		1
snd		282.45		D		8101		50		1
snd		282.46		D		8151		50		1
snd		282.46		D		8201		50		1
rcv		282.85		A		1		0 		7801
rcv		283.28		A		1		0 		7851
rcv		283.67		A		1		0 		7901
rcv		284.03		A		1		0 		7951
rcv		284.44		A		1		0 		8001
rcv		284.79		A		1		0 		8051
rcv		284.81		A		1		0 		8051
rcv		284.83		A		1		0 		8051
rcv		284.85		A		1		0 		8051
snd		294.96		D		8051		50		1
snd		294.98		D		8101		50		1
snd		295.02		D		8151		50		1
snd		295.03		D		8201		50		1
snd		295.04		D		8251		50		1
snd		295.05		D		8301		50		1
snd		295.06		D		8351		50		1
snd		295.06		D		8401		50		1
snd		295.07		D		8451		50		1
snd		295.08		D		8501		50		1
rcv		295.55		A		1		0 		8101
rcv		296.01		A		1		0 		8151
rcv		296.50		A		1		0 		8201
rcv		296.97		A		1		0 		8251
rcv		297.36		A		1		0 		8301
rcv		297.72		A		1		0 		8351
rcv		298.19		A		1		0 		8401
rcv		298.64		A		1		0 		8451
rcv		299.01		A		1		0 		8501
