snd		2409.68		A		1		0		122901
rcv		2409.69		D		130651		50		1
snd		2409.70		A		1		0		122901
rcv		2409.70		D		130701		50		1
snd		2409.71		A		1		0		122901
rcv		2409.72		D		130751		50		1
snd		2409.72		A		1		0		122901
rcv		2409.73		D		130801		50		1
snd		2409.74		A		1		0		122901
rcv		2409.74		D		130851		50		1
snd		2409.75		A		1		0		122901
rcv		2409.76		D		130901		50		1
snd		2409.77		A		1		0		122901
rcv		2409.77		D		131001		50		1
snd		2409.78		A		1		0		122901
rcv		2409.79		D		131051		50		1
snd		2409.79		A		1		0		122901
rcv		2409.80		D		131101		50		1
snd		2409.81		A		1		0		122901
rcv		2409.81		D		131151		50		1
snd		2409.82		A		1		0		122901
rcv		2409.83		D		131251		50		1
snd		2409.83		A		1		0		122901
rcv		2409.84		D		131301		50		1
snd		2409.85		A		1		0		122901
rcv		2409.86		D		131351		50		1
snd		2409.86		A		1		0		122901
rcv		2409.87		D		131401		50		1
snd		2409.88		A		1		0		122901
rcv		2409.88		D		131451		50		1
snd		2409.89		A		1		0		122901
rcv		2409.90		D		131501		50		1
snd		2409.91		A		1		0		122901
rcv		2409.91		D		131601		50		1
snd		2409.92		A		1		0		122901
rcv		2409.93		D		131651		50		1
snd		2409.93		A		1		0		122901
rcv		2409.94		D		131701		50		1
snd		2409.95		A		1		0		122901
rcv		2409.95		D		131751		50		1
snd		2409.96		A		1		0		122901
rcv		2410.00		D		131801		50		1
snd		2410.01		A		1		0		122901
rcv		2410.02		D		131851		50		1
snd		2410.03		A		1		0		122901
rcv		2410.04		D		131901		50		1
snd		2410.04		A		1		0		122901
rcv		2410.05		D		131951		50		1
snd		2410.06		A		1		0		122901
rcv		2410.06		D		132001		50		1
snd		2410.07		A		1		0		122901
rcv		2410.08		D		132051		50		1
snd		2410.08		A		1		0		122901
rcv		2410.09		D		132101		50		1
snd		2410.10		A		1		0		122901
rcv		2410.11		D		132151		50		1
snd		2410.11		A		1		0		122901
rcv		2410.12		D		132201		50		1
snd		2410.13		A		1		0		122901
rcv		2410.13		D		132251		50		1
snd		2410.14		A		1		0		122901
rcv		2410.15		D		132301		50		1
snd		2410.16		A		1		0		122901
rcv		2410.16		D		132351		50		1
snd		2410.17		A		1		0		122901
rcv		2410.18		D		132401		50		1
snd		2410.18		A		1		0		122901
rcv		2410.19		D		132451		50		1
snd		2410.20		A		1		0		122901
rcv		2410.20		D		132501		50		1
snd		2410.21		A		1		0		122901
rcv		2410.22		D		132551		50		1
snd		2410.23		A		1		0		122901
rcv		2410.23		D		132601		50		1
snd		2410.24		A		1		0		122901
rcv		2410.25		D		132651		50		1
snd		2410.25		A		1		0		122901
rcv		2410.26		D		132851		50		1
snd		2410.27		A		1		0		122901
rcv		2410.27		D		132901		50		1
snd		2410.28		A		1		0		122901
rcv		2410.29		D		132951		50		1
snd		2410.29		A		1		0		122901
rcv		2410.30		D		133001		50		1
snd		2410.31		A		1		0		122901
rcv		2410.32		D		133051		50		1
snd		2410.32		A		1		0		122901
rcv		2410.33		D		133101		50		1
snd		2410.34		A		1		0		122901
rcv		2410.34		D		133151		50		1
snd		2410.35		A		1		0		122901
rcv		2410.36		D		133201		50		1
snd		2410.37		A		1		0		122901
rcv		2410.37		D		133251		50		1
snd		2410.38		A		1		0		122901
rcv		2410.39		D		133301		50		1
snd		2410.39		A		1		0		122901
rcv		2410.40		D		133351		50		1
snd		2410.41		A		1		0		122901
rcv		2410.41		D		133401		50		1
snd		2410.42		A		1		0		122901
rcv		2410.43		D		133451		50		1
snd		2410.44		A		1		0		122901
rcv		2410.45		D		133501		50		1
snd		2410.46		A		1		0		122901
rcv		2410.47		D		133551		50		1
snd		2410.47		A		1		0		122901
rcv		2410.48		D		133601		50		1
snd		2410.49		A		1		0		122901
rcv		2410.50		D		133651		50		1
snd		2410.50		A		1		0		122901
rcv		2410.51		D		133701		50		1
snd		2410.52		A		1		0		122901
rcv		2410.52		D		133751		50		1
snd		2410.53		A		1		0		122901
rcv		2410.54		D		133801		50		1
snd		2410.54		A		1		0		122901
rcv		2410.55		D		133851		50		1
snd		2410.56		A		1		0		122901
rcv		2410.57		D		133901		50		1
snd		2410.57		A		1		0		122901
rcv		2410.58		D		133951		50		1
snd		2410.59		A		1		0		122901
rcv		2410.59		D		134001		50		1
snd		2410.60		A		1		0		122901
rcv		2410.61		D		134051		50		1
snd		2410.61		A		1		0		122901
rcv		2410.62		D		134101		50		1
snd		2410.63		A		1		0		122901
rcv		2410.64		D		134151		50		1
snd		2410.64		A		1		0		122901
rcv		2410.65		D		134251		50		1
snd		2410.66		A		1		0		122901
rcv		2410.66		D		134301		50		1
snd		2410.67		A		1		0		122901
rcv		2410.68		D		134351		50		1
snd		2410.69		A		1		0		122901
rcv		2410.69		D		134401		50		1
snd		2410.70		A		1		0		122901
rcv		2410.71		D		134451		50		1
snd		2410.71		A		1		0		122901
rcv		2410.72		D		134501		50		1
snd		2410.73		A		1		0		122901
rcv		2410.74		D		134601		50		1
snd		2410.74		A		1		0		122901
rcv		2410.75		D		134651		50		1
snd		2410.76		A		1		0		122901
rcv		2410.76		D		134701		50		1
snd		2410.77		A		1		0		122901
rcv		2410.78		D		134751		50		1
snd		2410.80		A		1		0		122901
rcv		2410.81		D		134801		50		1
snd		2410.81		A		1		0		122901
rcv		2410.82		D		134851		50		1
snd		2410.83		A		1		0		122901
rcv		2410.83		D		134901		50		1
snd		2410.84		A		1		0		122901
rcv		2410.85		D		134951		50		1
snd		2410.85		A		1		0		122901
rcv		2410.86		D		135001		50		1
snd		2410.87		A		1		0		122901
rcv		2410.87		D		135051		50		1
snd		2410.88		A		1		0		122901
rcv		2410.89		D		135151		50		1
snd		2410.89		A		1		0		122901
rcv		2410.90		D		135201		50		1
snd		2410.91		A		1		0		122901
rcv		2410.92		D		135251		50		1
snd		2410.92		A		1		0		122901
rcv		2410.93		D		135301		50		1
snd		2410.94		A		1		0		122901
rcv		2410.94		D		135351		50		1
snd		2410.95		A		1		0		122901
rcv		2410.96		D		135401		50		1
snd		2410.96		A		1		0		122901
rcv		2410.97		D		135451		50		1
snd		2410.98		A		1		0		122901
rcv		2410.98		D		135501		50		1
snd		2410.99		A		1		0		122901
rcv		2411.00		D		135551		50		1
snd		2411.01		A		1		0		122901
rcv		2411.01		D		135601		50		1
snd		2411.02		A		1		0		122901
rcv		2411.03		D		135651		50		1
snd		2411.03		A		1		0		122901
rcv		2411.04		D		135701		50		1
snd		2411.05		A		1		0		122901
rcv		2411.05		D		135751		50		1
snd		2411.06		A		1		0		122901
rcv		2411.07		D		135801		50		1
snd		2411.08		A		1		0		122901
rcv		2411.09		D		135851		50		1
snd		2411.09		A		1		0		122901
rcv		2411.10		D		135901		50		1
snd		2411.11		A		1		0		122901
rcv		2411.11		D		135951		50		1
snd		2411.12		A		1		0		122901
rcv		2411.13		D		136001		50		1
snd		2411.13		A		1		0		122901
rcv		2411.14		D		136051		50		1
snd		2411.15		A		1		0		122901
rcv		2411.16		D		136101		50		1
snd		2411.16		A		1		0		122901
rcv		2411.17		D		136151		50		1
snd		2411.18		A		1		0		122901
rcv		2411.18		D		136201		50		1
snd		2411.19		A		1		0		122901
rcv		2411.20		D		136251		50		1
snd		2411.20		A		1		0		122901
rcv		2411.24		D		136301		50		1
snd		2411.27		A		1		0		122901
rcv		2411.28		D		136351		50		1
snd		2411.29		A		1		0		122901
rcv		2411.29		D		136401		50		1
snd		2411.30		A		1		0		122901
rcv		2411.31		D		136451		50		1
snd		2411.31		A		1		0		122901
rcv		2411.32		D		136501		50		1
snd		2411.33		A		1		0		122901
rcv		2411.34		D		136551		50		1
snd		2411.34		A		1		0		122901
rcv		2411.35		D		136601		50		1
snd		2411.36		A		1		0		122901
rcv		2411.36		D		136651		50		1
snd		2411.37		A		1		0		122901
rcv		2411.38		D		136701		50		1
snd		2411.39		A		1		0		122901
rcv		2411.39		D		136751		50		1
snd		2411.40		A		1		0		122901
rcv		2411.44		D		136801		50		1
snd		2411.45		A		1		0		122901
rcv		2411.45		D		136851		50		1
snd		2411.46		A		1		0		122901
rcv		2411.47		D		136901		50		1
snd		2411.48		A		1		0		122901
rcv		2411.48		D		136951		50		1
snd		2411.49		A		1		0		122901
rcv		2411.50		D		137001		50		1
snd		2411.50		A		1		0		122901
rcv		2411.51		D		137051		50		1
snd		2411.52		A		1		0		122901
rcv		2411.52		D		137101		50		1
snd		2411.53		A		1		0		122901
rcv		2411.54		D		137151		50		1
snd		2411.55		A		1		0		122901
rcv		2411.55		D		137201		50		1
snd		2411.56		A		1		0		122901
rcv		2411.57		D		137251		50		1
snd		2411.57		A		1		0		122901
rcv		2411.63		D		137351		50		1
snd		2411.64		A		1		0		122901
rcv		2411.65		D		137401		50		1
snd		2411.65		A		1		0		122901
rcv		2411.66		D		137451		50		1
snd		2411.67		A		1		0		122901
rcv		2411.67		D		137501		50		1
snd		2411.68		A		1		0		122901
rcv		2411.69		D		137551		50		1
snd		2411.70		A		1		0		122901
rcv		2411.70		D		137601		50		1
snd		2411.71		A		1		0		122901
rcv		2411.72		D		137651		50		1
snd		2411.72		A		1		0		122901
rcv		2411.73		D		137751		50		1
snd		2411.74		A		1		0		122901
rcv		2411.79		D		137801		50		1
snd		2411.82		A		1		0		122901
rcv		2411.82		D		137851		50		1
snd		2411.83		A		1		0		122901
rcv		2411.84		D		137901		50		1
snd		2411.85		A		1		0		122901
rcv		2411.85		D		137951		50		1
snd		2411.86		A		1		0		122901
rcv		2411.87		D		138001		50		1
snd		2411.87		A		1		0		122901
rcv		2411.88		D		138051		50		1
snd		2411.89		A		1		0		122901
rcv		2411.90		D		138101		50		1
snd		2411.90		A		1		0		122901
rcv		2411.91		D		138151		50		1
snd		2411.92		A		1		0		122901
rcv		2411.92		D		138201		50		1
snd		2411.93		A		1		0		122901
rcv		2411.94		D		138251		50		1
snd		2411.95		A		1		0		122901
rcv		2411.99		D		138301		50		1
snd		2412.01		A		1		0		122901
rcv		2412.02		D		138351		50		1
snd		2412.04		A		1		0		122901
rcv		2412.05		D		138401		50		1
snd		2412.07		A		1		0		122901
rcv		2412.09		D		138451		50		1
snd		2412.10		A		1		0		122901
rcv		2412.12		D		138501		50		1
snd		2412.13		A		1		0		122901
rcv		2412.15		D		138551		50		1
snd		2412.16		A		1		0		122901
rcv		2412.18		D		138651		50		1
snd		2412.19		A		1		0		122901
rcv		2412.20		D		138701		50		1
snd		2412.22		A		1		0		122901
rcv		2412.24		D		138751		50		1
snd		2412.27		A		1		0		122901
rcv		2412.28		D		138801		50		1
snd		2412.30		A		1		0		122901
rcv		2412.31		D		138851		50		1
snd		2412.32		A		1		0		122901
rcv		2412.34		D		138901		50		1
snd		2412.35		A		1		0		122901
rcv		2412.37		D		138951		50		1
snd		2412.39		A		1		0		122901
rcv		2412.40		D		139001		50		1
snd		2412.40		A		1		0		122901
rcv		2412.41		D		139051		50		1
snd		2412.42		A		1		0		122901
rcv		2412.42		D		139101		50		1
snd		2412.43		A		1		0		122901
rcv		2412.44		D		139151		50		1
snd		2412.45		A		1		0		122901
rcv		2412.45		D		139201		50		1
snd		2412.46		A		1		0		122901
rcv		2412.47		D		139251		50		1
snd		2412.47		A		1		0		122901
rcv		2412.48		D		139301		50		1
snd		2412.49		A		1		0		122901
rcv		2412.49		D		139401		50		1
snd		2412.50		A		1		0		122901
rcv		2412.51		D		139451		50		1
snd		2412.52		A		1		0		122901
rcv		2412.52		D		139501		50		1
snd		2412.53		A		1		0		122901
rcv		2412.54		D		139551		50		1
snd		2412.54		A		1		0		122901
rcv		2412.55		D		139601		50		1
snd		2412.56		A		1		0		122901
rcv		2412.56		D		139651		50		1
snd		2412.57		A		1		0		122901
rcv		2412.58		D		139701		50		1
snd		2412.58		A		1		0		122901
rcv		2412.59		D		139751		50		1
snd		2412.60		A		1		0		122901
rcv		2412.60		D		139801		50		1
snd		2412.61		A		1		0		122901
rcv		2412.62		D		139851		50		1
snd		2412.63		A		1		0		122901
rcv		2412.63		D		139951		50		1
snd		2412.64		A		1		0		122901
rcv		2412.65		D		140001		50		1
snd		2412.65		A		1		0		122901
rcv		2412.66		D		140051		50		1
snd		2412.68		A		1		0		122901
rcv		2412.69		D		140101		50		1
snd		2412.70		A		1		0		122901
rcv		2412.70		D		140151		50		1
snd		2412.71		A		1		0		122901
rcv		2412.72		D		140201		50		1
snd		2412.73		A		1		0		122901
rcv		2412.73		D		140251		50		1
snd		2412.74		A		1		0		122901
rcv		2412.75		D		140351		50		1
snd		2412.75		A		1		0		122901
rcv		2412.76		D		140401		50		1
snd		2412.77		A		1		0		122901
rcv		2412.78		D		140451		50		1
snd		2412.78		A		1		0		122901
rcv		2412.79		D		140501		50		1
snd		2412.80		A		1		0		122901
rcv		2412.80		D		140551		50		1
snd		2412.81		A		1		0		122901
rcv		2412.82		D		140601		50		1
snd		2412.83		A		1		0		122901
rcv		2412.83		D		140651		50		1
snd		2412.84		A		1		0		122901
rcv		2412.85		D		140751		50		1
snd		2412.85		A		1		0		122901
rcv		2412.86		D		140801		50		1
snd		2412.87		A		1		0		122901
rcv		2412.88		D		140851		50		1
snd		2412.88		A		1		0		122901
rcv		2412.89		D		140901		50		1
snd		2412.90		A		1		0		122901
rcv		2412.90		D		140951		50		1
snd		2412.91		A		1		0		122901
rcv		2412.92		D		141001		50		1
snd		2412.93		A		1		0		122901
rcv		2412.93		D		141051		50		1
snd		2412.94		A		1		0		122901
rcv		2412.95		D		141101		50		1
snd		2412.95		A		1		0		122901
rcv		2412.96		D		141151		50		1
snd		2412.97		A		1		0		122901
rcv		2412.97		D		141201		50		1
snd		2412.98		A		1		0		122901
rcv		2412.99		D		141251		50		1
snd		2413.00		A		1		0		122901
rcv		2413.03		D		141301		50		1
snd		2413.04		A		1		0		122901
rcv		2413.04		D		141401		50		1
snd		2413.05		A		1		0		122901
rcv		2413.06		D		141451		50		1
snd		2413.07		A		1		0		122901
rcv		2413.07		D		141501		50		1
snd		2413.08		A		1		0		122901
rcv		2413.09		D		141551		50		1
snd		2413.09		A		1		0		122901
rcv		2413.10		D		141601		50		1
snd		2413.11		A		1		0		122901
rcv		2413.12		D		141701		50		1
snd		2413.12		A		1		0		122901
rcv		2413.13		D		141751		50		1
snd		2413.14		A		1		0		122901
rcv		2413.20		D		141851		50		1
snd		2413.21		A		1		0		122901
rcv		2413.21		D		141901		50		1
snd		2413.22		A		1		0		122901
rcv		2413.23		D		141951		50		1
snd		2413.24		A		1		0		122901
rcv		2413.24		D		142001		50		1
snd		2413.25		A		1		0		122901
rcv		2413.26		D		142051		50		1
snd		2413.26		A		1		0		122901
rcv		2413.27		D		142151		50		1
snd		2413.28		A		1		0		122901
rcv		2413.29		D		142201		50		1
snd		2413.29		A		1		0		122901
rcv		2413.30		D		142251		50		1
snd		2413.31		A		1		0		122901
rcv		2413.36		D		142301		50		1
snd		2413.37		A		1		0		122901
rcv		2413.38		D		142351		50		1
snd		2413.38		A		1		0		122901
rcv		2413.39		D		142401		50		1
snd		2413.40		A		1		0		122901
rcv		2413.40		D		142451		50		1
snd		2413.41		A		1		0		122901
rcv		2413.42		D		142501		50		1
snd		2413.42		A		1		0		122901
rcv		2413.43		D		142551		50		1
snd		2413.44		A		1		0		122901
rcv		2413.45		D		142601		50		1
snd		2413.45		A		1		0		122901
rcv		2413.46		D		142701		50		1
snd		2413.47		A		1		0		122901
rcv		2413.48		D		142751		50		1
snd		2413.48		A		1		0		122901
rcv		2413.53		D		142801		50		1
snd		2413.54		A		1		0		122901
rcv		2413.55		D		142851		50		1
snd		2413.55		A		1		0		122901
rcv		2413.56		D		142951		50		1
snd		2413.57		A		1		0		122901
rcv		2413.57		D		143051		50		1
snd		2413.58		A		1		0		122901
rcv		2413.59		D		143101		50		1
snd		2413.60		A		1		0		122901
rcv		2413.60		D		143151		50		1
snd		2413.61		A		1		0		122901
rcv		2413.62		D		143201		50		1
snd		2413.62		A		1		0		122901
rcv		2413.63		D		143251		50		1
snd		2413.64		A		1		0		122901
rcv		2413.70		D		143301		50		1
snd		2413.70		A		1		0		122901
rcv		2413.71		D		143351		50		1
snd		2413.72		A		1		0		122901
rcv		2413.73		D		143401		50		1
snd		2413.73		A		1		0		122901
rcv		2413.74		D		143451		50		1
snd		2413.75		A		1		0		122901
rcv		2413.75		D		143501		50		1
snd		2413.76		A		1		0		122901
rcv		2413.77		D		143551		50		1
snd		2413.77		A		1		0		122901
rcv		2413.78		D		143601		50		1
snd		2413.79		A		1		0		122901
rcv		2413.80		D		143651		50		1
snd		2413.80		A		1		0		122901
rcv		2413.81		D		143701		50		1
snd		2413.82		A		1		0		122901
rcv		2413.82		D		143751		50		1
snd		2413.83		A		1		0		122901
rcv		2413.87		D		143801		50		1
snd		2413.88		A		1		0		122901
rcv		2413.89		D		143851		50		1
snd		2413.89		A		1		0		122901
rcv		2413.90		D		143901		50		1
snd		2413.91		A		1		0		122901
rcv		2413.92		D		143951		50		1
snd		2413.92		A		1		0		122901
rcv		2413.93		D		144001		50		1
snd		2413.94		A		1		0		122901
rcv		2413.94		D		144051		50		1
snd		2413.95		A		1		0		122901
rcv		2413.96		D		144101		50		1
snd		2413.96		A		1		0		122901
rcv		2413.97		D		144151		50		1
snd		2413.98		A		1		0		122901
rcv		2413.99		D		144201		50		1
snd		2413.99		A		1		0		122901
rcv		2414.00		D		144251		50		1
snd		2414.01		A		1		0		122901
rcv		2414.10		D		144301		50		1
snd		2414.11		A		1		0		122901
rcv		2414.11		D		144351		50		1
snd		2414.12		A		1		0		122901
rcv		2414.13		D		144401		50		1
snd		2414.13		A		1		0		122901
rcv		2414.14		D		144551		50		1
snd		2414.15		A		1		0		122901
rcv		2414.15		D		144651		50		1
snd		2414.16		A		1		0		122901
rcv		2414.17		D		144751		50		1
snd		2414.18		A		1		0		122901
rcv		2414.25		D		144801		50		1
snd		2414.26		A		1		0		122901
rcv		2414.27		D		144851		50		1
snd		2414.27		A		1		0		122901
rcv		2414.28		D		144901		50		1
snd		2414.29		A		1		0		122901
rcv		2414.30		D		144951		50		1
snd		2414.30		A		1		0		122901
rcv		2414.31		D		145001		50		1
snd		2414.32		A		1		0		122901
rcv		2414.32		D		145051		50		1
snd		2414.33		A		1		0		122901
rcv		2414.34		D		145101		50		1
snd		2414.34		A		1		0		122901
rcv		2414.35		D		145151		50		1
snd		2414.36		A		1		0		122901
rcv		2414.37		D		145201		50		1
snd		2414.37		A		1		0		122901
rcv		2414.38		D		145251		50		1
snd		2414.39		A		1		0		122901
rcv		2414.43		D		145301		50		1
snd		2414.43		A		1		0		122901
rcv		2414.45		D		145351		50		1
snd		2414.46		A		1		0		122901
rcv		2414.47		D		145401		50		1
snd		2414.47		A		1		0		122901
rcv		2414.48		D		145501		50		1
snd		2414.49		A		1		0		122901
rcv		2414.50		D		145551		50		1
snd		2414.50		A		1		0		122901
rcv		2414.51		D		145651		50		1
snd		2414.52		A		1		0		122901
rcv		2414.52		D		145701		50		1
snd		2414.53		A		1		0		122901
rcv		2414.54		D		145751		50		1
snd		2414.54		A		1		0		122901
rcv		2414.60		D		145801		50		1
snd		2414.61		A		1		0		122901
rcv		2414.62		D		145851		50		1
snd		2414.63		A		1		0		122901
rcv		2414.63		D		145901		50		1
snd		2414.64		A		1		0		122901
rcv		2414.65		D		145951		50		1
snd		2414.65		A		1		0		122901
rcv		2414.66		D		146001		50		1
snd		2414.67		A		1		0		122901
rcv		2414.68		D		146051		50		1
snd		2414.68		A		1		0		122901
rcv		2414.69		D		146101		50		1
snd		2414.70		A		1		0		122901
rcv		2414.71		D		146151		50		1
snd		2414.71		A		1		0		122901
rcv		2414.72		D		146201		50		1
snd		2414.73		A		1		0		122901
rcv		2414.74		D		146251		50		1
snd		2414.74		A		1		0		122901
rcv		2414.79		D		146301		50		1
snd		2414.80		A		1		0		122901
rcv		2414.81		D		146351		50		1
snd		2414.82		A		1		0		122901
rcv		2414.82		D		146401		50		1
snd		2414.83		A		1		0		122901
rcv		2414.84		D		146451		50		1
snd		2414.84		A		1		0		122901
rcv		2414.85		D		146551		50		1
snd		2414.86		A		1		0		122901
rcv		2414.87		D		146601		50		1
snd		2414.88		A		1		0		122901
rcv		2414.89		D		146651		50		1
snd		2414.90		A		1		0		122901
rcv		2414.90		D		146701		50		1
snd		2414.91		A		1		0		122901
rcv		2414.92		D		146751		50		1
snd		2414.92		A		1		0		122901
rcv		2414.97		D		146801		50		1
snd		2414.98		A		1		0		122901
rcv		2414.99		D		146851		50		1
snd		2415.00		A		1		0		122901
rcv		2415.00		D		146901		50		1
snd		2415.01		A		1		0		122901
rcv		2415.02		D		146951		50		1
snd		2415.02		A		1		0		122901
rcv		2415.03		D		147001		50		1
snd		2415.04		A		1		0		122901
rcv		2415.04		D		147101		50		1
snd		2415.05		A		1		0		122901
rcv		2415.06		D		147151		50		1
snd		2415.06		A		1		0		122901
rcv		2415.07		D		147201		50		1
snd		2415.08		A		1		0		122901
rcv		2415.08		D		147251		50		1
snd		2415.09		A		1		0		122901
rcv		2415.14		D		147301		50		1
snd		2415.15		A		1		0		122901
rcv		2415.15		D		147351		50		1
snd		2415.16		A		1		0		122901
rcv		2415.17		D		147401		50		1
snd		2415.17		A		1		0		122901
rcv		2415.18		D		147451		50		1
snd		2415.19		A		1		0		122901
rcv		2415.19		D		147501		50		1
snd		2415.20		A		1		0		122901
rcv		2415.21		D		147551		50		1
snd		2415.22		A		1		0		122901
rcv		2415.22		D		147601		50		1
snd		2415.23		A		1		0		122901
rcv		2415.24		D		147651		50		1
snd		2415.24		A		1		0		122901
rcv		2415.25		D		147701		50		1
snd		2415.26		A		1		0		122901
rcv		2415.26		D		147751		50		1
snd		2415.27		A		1		0		122901
rcv		2415.31		D		147801		50		1
snd		2415.32		A		1		0		122901
rcv		2415.32		D		147851		50		1
snd		2415.33		A		1		0		122901
rcv		2415.34		D		147901		50		1
snd		2415.34		A		1		0		122901
rcv		2415.35		D		147951		50		1
snd		2415.36		A		1		0		122901
rcv		2415.36		D		148001		50		1
snd		2415.37		A		1		0		122901
rcv		2415.38		D		148051		50		1
snd		2415.38		A		1		0		122901
rcv		2415.39		D		148101		50		1
snd		2415.40		A		1		0		122901
rcv		2415.41		D		148151		50		1
snd		2415.41		A		1		0		122901
rcv		2415.42		D		148201		50		1
snd		2415.43		A		1		0		122901
rcv		2415.43		D		148251		50		1
snd		2415.44		A		1		0		122901
rcv		2415.48		D		148301		50		1
snd		2415.49		A		1		0		122901
rcv		2415.49		D		148351		50		1
snd		2415.50		A		1		0		122901
rcv		2415.51		D		148401		50		1
snd		2415.51		A		1		0		122901
rcv		2415.52		D		148451		50		1
snd		2415.53		A		1		0		122901
rcv		2415.53		D		148501		50		1
snd		2415.54		A		1		0		122901
rcv		2415.55		D		148551		50		1
snd		2415.56		A		1		0		122901
rcv		2415.56		D		148601		50		1
snd		2415.57		A		1		0		122901
rcv		2415.58		D		148651		50		1
snd		2415.58		A		1		0		122901
rcv		2415.59		D		148701		50		1
snd		2415.60		A		1		0		122901
rcv		2415.60		D		148751		50		1
snd		2415.61		A		1		0		122901
rcv		2415.67		D		148801		50		1
snd		2415.67		A		1		0		122901
rcv		2415.68		D		148851		50		1
snd		2415.69		A		1		0		122901
rcv		2415.70		D		148901		50		1
snd		2415.70		A		1		0		122901
rcv		2415.71		D		148951		50		1
snd		2415.72		A		1		0		122901
rcv		2415.73		D		149051		50		1
snd		2415.73		A		1		0		122901
rcv		2415.74		D		149101		50		1
snd		2415.75		A		1		0		122901
rcv		2415.75		D		149151		50		1
snd		2415.76		A		1		0		122901
rcv		2415.77		D		149201		50		1
snd		2415.77		A		1		0		122901
rcv		2415.83		D		149301		50		1
snd		2415.84		A		1		0		122901
rcv		2415.85		D		149351		50		1
snd		2415.85		A		1		0		122901
rcv		2415.86		D		149401		50		1
snd		2415.87		A		1		0		122901
rcv		2415.87		D		149451		50		1
snd		2415.88		A		1		0		122901
rcv		2415.89		D		149501		50		1
snd		2415.90		A		1		0		122901
rcv		2415.90		D		149551		50		1
snd		2415.91		A		1		0		122901
rcv		2415.92		D		149601		50		1
snd		2415.92		A		1		0		122901
rcv		2415.93		D		149651		50		1
snd		2415.94		A		1		0		122901
rcv		2415.94		D		149701		50		1
snd		2415.95		A		1		0		122901
rcv		2415.96		D		149751		50		1
snd		2415.97		A		1		0		122901
rcv		2416.00		D		149801		50		1
snd		2416.01		A		1		0		122901
rcv		2416.02		D		149851		50		1
snd		2416.03		A		1		0		122901
rcv		2416.03		D		149901		50		1
snd		2416.04		A		1		0		122901
rcv		2416.05		D		149951		50		1
snd		2416.06		A		1		0		122901
rcv		2416.06		D		150001		50		1
snd		2416.07		A		1		0		122901
rcv		2416.08		D		150051		50		1
snd		2416.08		A		1		0		122901
rcv		2416.09		D		150101		50		1
snd		2416.10		A		1		0		122901
rcv		2416.11		D		150151		50		1
snd		2416.11		A		1		0		122901
rcv		2416.12		D		150201		50		1
snd		2416.13		A		1		0		122901
rcv		2416.17		D		150301		50		1
snd		2416.18		A		1		0		122901
rcv		2416.19		D		150351		50		1
snd		2416.20		A		1		0		122901
rcv		2416.20		D		150401		50		1
snd		2416.21		A		1		0		122901
rcv		2416.22		D		150451		50		1
snd		2416.22		A		1		0		122901
rcv		2416.23		D		150501		50		1
snd		2416.24		A		1		0		122901
rcv		2416.24		D		150551		50		1
snd		2416.25		A		1		0		122901
rcv		2416.26		D		150601		50		1
snd		2416.27		A		1		0		122901
rcv		2416.27		D		150651		50		1
snd		2416.28		A		1		0		122901
rcv		2416.29		D		150701		50		1
snd		2416.29		A		1		0		122901
rcv		2416.30		D		150751		50		1
snd		2416.31		A		1		0		122901
rcv		2416.35		D		150801		50		1
snd		2416.36		A		1		0		122901
rcv		2416.36		D		150851		50		1
snd		2416.37		A		1		0		122901
rcv		2416.38		D		150901		50		1
snd		2416.38		A		1		0		122901
rcv		2416.39		D		150951		50		1
snd		2416.41		A		1		0		122901
rcv		2416.44		D		151001		50		1
snd		2416.44		A		1		0		122901
rcv		2416.45		D		151051		50		1
snd		2416.46		A		1		0		122901
rcv		2416.46		D		151151		50		1
snd		2416.47		A		1		0		122901
rcv		2416.48		D		151201		50		1
snd		2416.49		A		1		0		122901
rcv		2416.49		D		151251		50		1
snd		2416.50		A		1		0		122901
rcv		2416.55		D		151301		50		1
snd		2416.56		A		1		0		122901
rcv		2416.57		D		151351		50		1
snd		2416.58		A		1		0		122901
rcv		2416.58		D		151401		50		1
snd		2416.59		A		1		0		122901
rcv		2416.60		D		151451		50		1
snd		2416.60		A		1		0		122901
rcv		2416.61		D		151501		50		1
snd		2416.62		A		1		0		122901
rcv		2416.62		D		151551		50		1
snd		2416.63		A		1		0		122901
rcv		2416.64		D		151601		50		1
snd		2416.65		A		1		0		122901
rcv		2416.65		D		151651		50		1
snd		2416.66		A		1		0		122901
rcv		2416.67		D		151701		50		1
snd		2416.67		A		1		0		122901
rcv		2416.68		D		151751		50		1
snd		2416.69		A		1		0		122901
rcv		2416.73		D		151801		50		1
snd		2416.73		A		1		0		122901
rcv		2416.74		D		151851		50		1
snd		2416.75		A		1		0		122901
rcv		2416.76		D		151951		50		1
snd		2416.76		A		1		0		122901
rcv		2416.77		D		152001		50		1
snd		2416.78		A		1		0		122901
rcv		2416.78		D		152051		50		1
snd		2416.79		A		1		0		122901
rcv		2416.80		D		152101		50		1
snd		2416.81		A		1		0		122901
rcv		2416.81		D		152151		50		1
snd		2416.82		A		1		0		122901
rcv		2416.83		D		152201		50		1
snd		2416.83		A		1		0		122901
rcv		2416.84		D		152251		50		1
snd		2416.85		A		1		0		122901
rcv		2416.89		D		152301		50		1
snd		2416.90		A		1		0		122901
rcv		2416.91		D		152351		50		1
snd		2416.92		A		1		0		122901
rcv		2416.92		D		152451		50		1
